species,genus,lon,lat
Juniperus_chinensis_var_sargentii,Juniperus,127.730581,35.336711
Juniperus_chinensis_var_sargentii,Juniperus,127.83178,35.29802
Juniperus_chinensis_var_sargentii,Juniperus,127.531099,35.294322
Juniperus_chinensis_var_sargentii,Juniperus,125.417109,34.666224
Juniperus_chinensis_var_sargentii,Juniperus,126.291078,33.96232
Juniperus_chinensis_var_sargentii,Juniperus,126.852146,33.454503
Juniperus_chinensis_var_sargentii,Juniperus,126.52972,33.36306
Juniperus_chinensis_var_sargentii,Juniperus,126.476454,33.329587
Juniperus_chinensis_var_sargentii,Juniperus,126.59278,33.29833
Juniperus_chinensis_var_sargentii,Juniperus,130.64023,30.39763
Juniperus_chinensis_var_sargentii,Juniperus,130.579639,30.351556
Juniperus_chinensis_var_sargentii,Juniperus,130.656,30.317
Juniperus_chinensis_var_sargentii,Juniperus,130.5105,30.313
Juniperus_chinensis_var_sargentii,Juniperus,130.31,30.19
Juniperus_coahuilensis,Juniperus,-111.502424,35.168228
Juniperus_coahuilensis,Juniperus,-111.909833,34.919694
Juniperus_coahuilensis,Juniperus,-111.76099,34.900203
Juniperus_coahuilensis,Juniperus,-111.67556,34.88194
Juniperus_coahuilensis,Juniperus,-111.828056,34.815833
Juniperus_coahuilensis,Juniperus,-112.022188,34.780016
Juniperus_coahuilensis,Juniperus,-111.7036,34.7096
Juniperus_coahuilensis,Juniperus,-111.741111,34.685833
Juniperus_coahuilensis,Juniperus,-112.917,34.6592
Juniperus_coahuilensis,Juniperus,-111.75167,34.64917
Juniperus_coahuilensis,Juniperus,-113.743056,34.643056
Juniperus_coahuilensis,Juniperus,-113.206,34.6411
Juniperus_coahuilensis,Juniperus,-111.039988,34.623469
Juniperus_coahuilensis,Juniperus,-111.683582,34.538116
Juniperus_coahuilensis,Juniperus,-112.239,34.5029
Juniperus_coahuilensis,Juniperus,-100.204002,34.419199
Juniperus_coahuilensis,Juniperus,-111.608931,34.405847
Juniperus_coahuilensis,Juniperus,-113.303,34.3976
Juniperus_coahuilensis,Juniperus,-112.176,34.3637
Juniperus_coahuilensis,Juniperus,-113.216,34.3394
Juniperus_coahuilensis,Juniperus,-112.217,34.3133
Juniperus_coahuilensis,Juniperus,-112.033,34.305
Juniperus_coahuilensis,Juniperus,-112.11,34.27
Juniperus_coahuilensis,Juniperus,-112.084,34.23567
Juniperus_coahuilensis,Juniperus,-111.395,34.2308
Juniperus_coahuilensis,Juniperus,-111.336408,34.17748
Juniperus_coahuilensis,Juniperus,-111.803,34.1747
Juniperus_coahuilensis,Juniperus,-112.111883,34.1701
Juniperus_coahuilensis,Juniperus,-110.801228,34.095755
Juniperus_coahuilensis,Juniperus,-111.334,34.0944
Juniperus_coahuilensis,Juniperus,-111.85,34.09
Juniperus_coahuilensis,Juniperus,-111.388823,34.038094
Juniperus_coahuilensis,Juniperus,-110.836467,33.994083
Juniperus_coahuilensis,Juniperus,-111.731,33.9811
Juniperus_coahuilensis,Juniperus,-110.89815,33.96785
Juniperus_coahuilensis,Juniperus,-111.830338,33.965712
Juniperus_coahuilensis,Juniperus,-112.419,33.9635
Juniperus_coahuilensis,Juniperus,-111.447483,33.919733
Juniperus_coahuilensis,Juniperus,-111.8168,33.91613
Juniperus_coahuilensis,Juniperus,-111.402474,33.911904
Juniperus_coahuilensis,Juniperus,-110.904,33.9056
Juniperus_coahuilensis,Juniperus,-111.987389,33.897333
Juniperus_coahuilensis,Juniperus,-111.217186,33.891976
Juniperus_coahuilensis,Juniperus,-111.096156,33.862799
Juniperus_coahuilensis,Juniperus,-111.4393,33.84962
Juniperus_coahuilensis,Juniperus,-110.8681,33.8204
Juniperus_coahuilensis,Juniperus,-113.34,33.81
Juniperus_coahuilensis,Juniperus,-111.8436,33.7777
Juniperus_coahuilensis,Juniperus,-110.974,33.7644
Juniperus_coahuilensis,Juniperus,-110.835,33.7613
Juniperus_coahuilensis,Juniperus,-110.93,33.74
Juniperus_coahuilensis,Juniperus,-111.24563,33.737126
Juniperus_coahuilensis,Juniperus,-111.011139,33.722949
Juniperus_coahuilensis,Juniperus,-111.726,33.691
Juniperus_coahuilensis,Juniperus,-111.35,33.691
Juniperus_coahuilensis,Juniperus,-110.852034,33.689288
Juniperus_coahuilensis,Juniperus,-111.11389,33.64778
Juniperus_coahuilensis,Juniperus,-111.665,33.6333
Juniperus_coahuilensis,Juniperus,-110.50188,33.59645
Juniperus_coahuilensis,Juniperus,-111.095,33.5167
Juniperus_coahuilensis,Juniperus,-111.216,33.4732
Juniperus_coahuilensis,Juniperus,-110.7992,33.4723
Juniperus_coahuilensis,Juniperus,-111.096,33.439
Juniperus_coahuilensis,Juniperus,-111.225,33.4153
Juniperus_coahuilensis,Juniperus,-113.308,33.4137
Juniperus_coahuilensis,Juniperus,-111.102,33.3433
Juniperus_coahuilensis,Juniperus,-112.262,33.254
Juniperus_coahuilensis,Juniperus,-110.354,32.9572
Juniperus_coahuilensis,Juniperus,-110.15,32.94
Juniperus_coahuilensis,Juniperus,-111.367,32.7981
Juniperus_coahuilensis,Juniperus,-108.243439,32.78934
Juniperus_coahuilensis,Juniperus,-111.093,32.7218
Juniperus_coahuilensis,Juniperus,-111.404,32.7121
Juniperus_coahuilensis,Juniperus,-110.276,32.671
Juniperus_coahuilensis,Juniperus,-109.833,32.6667
Juniperus_coahuilensis,Juniperus,-108.52418,32.57278
Juniperus_coahuilensis,Juniperus,-107.6349,32.554
Juniperus_coahuilensis,Juniperus,-111.0314,32.5025
Juniperus_coahuilensis,Juniperus,-106.795168,32.476902
Juniperus_coahuilensis,Juniperus,-110.186747,32.471487
Juniperus_coahuilensis,Juniperus,-110.778918,32.358304
Juniperus_coahuilensis,Juniperus,-110.24,32.34
Juniperus_coahuilensis,Juniperus,-106.606655,32.202287
Juniperus_coahuilensis,Juniperus,-110.519523,32.132022
Juniperus_coahuilensis,Juniperus,-106.555556,32.094444
Juniperus_coahuilensis,Juniperus,-107.616162,32.076356
Juniperus_coahuilensis,Juniperus,-112.71,32.03
Juniperus_coahuilensis,Juniperus,-109.407,32.0044
Juniperus_coahuilensis,Juniperus,-109.356,32.0044
Juniperus_coahuilensis,Juniperus,-110.589356,31.987628
Juniperus_coahuilensis,Juniperus,-111.207,31.9785
Juniperus_coahuilensis,Juniperus,-110.294658,31.967497
Juniperus_coahuilensis,Juniperus,-110.636,31.9673
Juniperus_coahuilensis,Juniperus,-106.057814,31.909894
Juniperus_coahuilensis,Juniperus,-107.740173,31.901752
Juniperus_coahuilensis,Juniperus,-108.496714,31.881289
Juniperus_coahuilensis,Juniperus,-109.373,31.8688
Juniperus_coahuilensis,Juniperus,-106.939703,31.865257
Juniperus_coahuilensis,Juniperus,-110.131374,31.828635
Juniperus_coahuilensis,Juniperus,-110.71,31.82
Juniperus_coahuilensis,Juniperus,-110.37366,31.80985
Juniperus_coahuilensis,Juniperus,-110.753933,31.787533
Juniperus_coahuilensis,Juniperus,-109.313396,31.649542
Juniperus_coahuilensis,Juniperus,-110.168,31.6485
Juniperus_coahuilensis,Juniperus,-110.703,31.6342
Juniperus_coahuilensis,Juniperus,-109.0485,31.5942
Juniperus_coahuilensis,Juniperus,-110.408137,31.488986
Juniperus_coahuilensis,Juniperus,-111.18,31.42
Juniperus_coahuilensis,Juniperus,-104.399517,31.408636
Juniperus_coahuilensis,Juniperus,-107.71667,31.36667
Juniperus_coahuilensis,Juniperus,-111.351944,31.359722
Juniperus_coahuilensis,Juniperus,-110.2851,31.34908
Juniperus_coahuilensis,Juniperus,-109.256,31.3441
Juniperus_coahuilensis,Juniperus,-104.889598,31.340543
Juniperus_coahuilensis,Juniperus,-108.76,31.32851
Juniperus_coahuilensis,Juniperus,-109.044722,31.290833
Juniperus_coahuilensis,Juniperus,-102.224304,31.281133
Juniperus_coahuilensis,Juniperus,-109.001278,31.278972
Juniperus_coahuilensis,Juniperus,-108.85944,31.23455
Juniperus_coahuilensis,Juniperus,-111.121111,31.205278
Juniperus_coahuilensis,Juniperus,-108.940833,31.190556
Juniperus_coahuilensis,Juniperus,-105.464056,31.174529
Juniperus_coahuilensis,Juniperus,-105.4166667,31.16666667
Juniperus_coahuilensis,Juniperus,-109.552272,31.140492
Juniperus_coahuilensis,Juniperus,-104.386604,31.069192
Juniperus_coahuilensis,Juniperus,-105.018276,30.921652
Juniperus_coahuilensis,Juniperus,-105.085392,30.921321
Juniperus_coahuilensis,Juniperus,-110.643972,30.837667
Juniperus_coahuilensis,Juniperus,-104.972222,30.784722
Juniperus_coahuilensis,Juniperus,-104.158588,30.773964
Juniperus_coahuilensis,Juniperus,-110.425,30.768056
Juniperus_coahuilensis,Juniperus,-110.701389,30.762222
Juniperus_coahuilensis,Juniperus,-109.236111,30.745556
Juniperus_coahuilensis,Juniperus,-109.991667,30.741667
Juniperus_coahuilensis,Juniperus,-103.532097,30.73521
Juniperus_coahuilensis,Juniperus,-104.013865,30.690803
Juniperus_coahuilensis,Juniperus,-110.551944,30.683611
Juniperus_coahuilensis,Juniperus,-103.7833333,30.68333333
Juniperus_coahuilensis,Juniperus,-103.882139,30.611008
Juniperus_coahuilensis,Juniperus,-104.21386,30.60486
Juniperus_coahuilensis,Juniperus,-110.87667,30.56361
Juniperus_coahuilensis,Juniperus,-104.670833,30.541667
Juniperus_coahuilensis,Juniperus,-103.816582,30.527456
Juniperus_coahuilensis,Juniperus,-109.698167,30.476994
Juniperus_coahuilensis,Juniperus,-110.80469,30.47047
Juniperus_coahuilensis,Juniperus,-103.827359,30.418875
Juniperus_coahuilensis,Juniperus,-104.635474,30.39304
Juniperus_coahuilensis,Juniperus,-103.213176,30.390448
Juniperus_coahuilensis,Juniperus,-110.358333,30.375
Juniperus_coahuilensis,Juniperus,-104.663109,30.35931
Juniperus_coahuilensis,Juniperus,-103.795602,30.358423
Juniperus_coahuilensis,Juniperus,-110.127222,30.349167
Juniperus_coahuilensis,Juniperus,-103.843273,30.335694
Juniperus_coahuilensis,Juniperus,-110.358722,30.333889
Juniperus_coahuilensis,Juniperus,-104.616796,30.329013
Juniperus_coahuilensis,Juniperus,-103.742767,30.322989
Juniperus_coahuilensis,Juniperus,-103.35,30.31666667
Juniperus_coahuilensis,Juniperus,-103.792073,30.31391
Juniperus_coahuilensis,Juniperus,-103.860159,30.274582
Juniperus_coahuilensis,Juniperus,-100.561773,30.266059
Juniperus_coahuilensis,Juniperus,-103.6666667,30.23333333
Juniperus_coahuilensis,Juniperus,-103.661012,30.184288
Juniperus_coahuilensis,Juniperus,-103.582734,30.171229
Juniperus_coahuilensis,Juniperus,-108.969892,30.166722
Juniperus_coahuilensis,Juniperus,-104.55048,30.134147
Juniperus_coahuilensis,Juniperus,-104.42645,30.106294
Juniperus_coahuilensis,Juniperus,-109.334069,30.085019
Juniperus_coahuilensis,Juniperus,-109.033408,30.084342
Juniperus_coahuilensis,Juniperus,-103.119949,30.066536
Juniperus_coahuilensis,Juniperus,-104.019072,30.026307
Juniperus_coahuilensis,Juniperus,-104.544643,29.97264
Juniperus_coahuilensis,Juniperus,-104.457718,29.900195
Juniperus_coahuilensis,Juniperus,-104.019072,29.843392
Juniperus_coahuilensis,Juniperus,-103.251756,29.81195
Juniperus_coahuilensis,Juniperus,-104.019072,29.727256
Juniperus_coahuilensis,Juniperus,-103.822734,29.4711
Juniperus_coahuilensis,Juniperus,-103.244621,29.334131
Juniperus_coahuilensis,Juniperus,-103.301287,29.266034
Juniperus_coahuilensis,Juniperus,-106.4166667,29.03333333
Juniperus_coahuilensis,Juniperus,-106.30471,28.96842
Juniperus_coahuilensis,Juniperus,-105.85,28.61666667
Juniperus_coahuilensis,Juniperus,-103.55,28.56666667
Juniperus_coahuilensis,Juniperus,-106.783278,28.395783
Juniperus_coahuilensis,Juniperus,-106.276114,28.358167
Juniperus_coahuilensis,Juniperus,-105.48071,28.27489
Juniperus_coahuilensis,Juniperus,-107.645563,27.752657
Juniperus_coahuilensis,Juniperus,-107.856,27.67556
Juniperus_coahuilensis,Juniperus,-105.4833333,27.15
Juniperus_coahuilensis,Juniperus,-102.41667,27.12861
Juniperus_coahuilensis,Juniperus,-105.664539,26.98305
Juniperus_coahuilensis,Juniperus,-105.85,26.86667
Juniperus_coahuilensis,Juniperus,-105.979444,26.708611
Juniperus_coahuilensis,Juniperus,-104.742531,26.601048
Juniperus_coahuilensis,Juniperus,-106.037222,26.489722
Juniperus_coahuilensis,Juniperus,-101.37,26.34
Juniperus_coahuilensis,Juniperus,-105.535,26.329167
Juniperus_coahuilensis,Juniperus,-105.465555,26.242222
Juniperus_coahuilensis,Juniperus,-105.029275,26.140818
Juniperus_coahuilensis,Juniperus,-101.391667,26.041667
Juniperus_coahuilensis,Juniperus,-101.52167,25.97
Juniperus_coahuilensis,Juniperus,-105.849722,25.887222
Juniperus_coahuilensis,Juniperus,-104.805106,25.839808
Juniperus_coahuilensis,Juniperus,-104.762965,25.773277
Juniperus_coahuilensis,Juniperus,-105.581667,25.751944
Juniperus_coahuilensis,Juniperus,-104.895278,25.745
Juniperus_coahuilensis,Juniperus,-105.273611,25.517222
Juniperus_coahuilensis,Juniperus,-100.5833333,25.48333333
Juniperus_coahuilensis,Juniperus,-105.306944,25.379722
Juniperus_coahuilensis,Juniperus,-100.793944,25.378039
Juniperus_coahuilensis,Juniperus,-100.583333,25.366667
Juniperus_coahuilensis,Juniperus,-105.694664,25.307158
Juniperus_coahuilensis,Juniperus,-105.785833,25.257778
Juniperus_coahuilensis,Juniperus,-105.606747,25.238894
Juniperus_coahuilensis,Juniperus,-104.686389,25.1425
Juniperus_coahuilensis,Juniperus,-100.96944,25.12333
Juniperus_coahuilensis,Juniperus,-101.1166667,25.11666667
Juniperus_coahuilensis,Juniperus,-105.458791,25.108707
Juniperus_coahuilensis,Juniperus,-105.533333,25.083333
Juniperus_coahuilensis,Juniperus,-104.768055,25.074167
Juniperus_coahuilensis,Juniperus,-100.6166667,25.06666667
Juniperus_coahuilensis,Juniperus,-100.15,24.93333
Juniperus_coahuilensis,Juniperus,-105.35,24.83333333
Juniperus_coahuilensis,Juniperus,-104.833333,24.833333
Juniperus_coahuilensis,Juniperus,-100.283611,24.635561
Juniperus_coahuilensis,Juniperus,-99.957222,24.290556
Juniperus_coahuilensis,Juniperus,-104.701667,24.151111
Juniperus_coahuilensis,Juniperus,-100.900042,24.106997
Juniperus_coahuilensis,Juniperus,-100.046111,24.008061
Juniperus_coahuilensis,Juniperus,-105.849722,23.887222
Juniperus_coahuilensis,Juniperus,-104.042789,23.787046
Juniperus_coahuilensis,Juniperus,-104.133,23.75
Juniperus_coahuilensis,Juniperus,-104.008333,23.741667
Juniperus_coahuilensis,Juniperus,-99.66666667,23.26666667
Juniperus_coahuilensis,Juniperus,-99.668568,23.220663
Juniperus_coahuilensis,Juniperus,-101.53444,22.92444
Juniperus_coahuilensis,Juniperus,-101.02857,21.226847
Juniperus_comitana,Juniperus,-92.925,16.925
Juniperus_comitana,Juniperus,-92.58667,16.82222
Juniperus_comitana,Juniperus,-93.09111,16.79306
Juniperus_comitana,Juniperus,-93.143312,16.757261
Juniperus_comitana,Juniperus,-92.641667,16.741667
Juniperus_comitana,Juniperus,-92.45,16.530556
Juniperus_comitana,Juniperus,-92.13333333,16.35
Juniperus_comitana,Juniperus,-92.1061,16.31555
Juniperus_comitana,Juniperus,-92.418736,16.313853
Juniperus_comitana,Juniperus,-92.292938,16.29221
Juniperus_comitana,Juniperus,-92.697567,16.260968
Juniperus_comitana,Juniperus,-92.141667,16.258333
Juniperus_comitana,Juniperus,-92.178611,16.183889
Juniperus_comitana,Juniperus,-92.102778,16.166389
Juniperus_comitana,Juniperus,-91.891667,16.138889
Juniperus_comitana,Juniperus,-92.055177,16.121967
Juniperus_comitana,Juniperus,-91.8167,16.1214
Juniperus_comitana,Juniperus,-91.69388,15.97888
Juniperus_comitana,Juniperus,-91.66666667,15.83333333
Juniperus_comitana,Juniperus,-91.600833,15.553333
Juniperus_comitana,Juniperus,-92.019167,15.439722
Juniperus_comitana,Juniperus,-91.31,15.367
Juniperus_comitana,Juniperus,-90.87364,15.27819
Juniperus_comitana,Juniperus,-90.233333,15.233333
Juniperus_comitana,Juniperus,-90.13,15.08
Juniperus_comitana,Juniperus,-90.23333333,15.06666667
Juniperus_californica,Juniperus,-115.99812,32.4547
Juniperus_californica,Juniperus,-116.002239,33.729828
Juniperus_californica,Juniperus,-116.0427,32.3069
Juniperus_californica,Juniperus,-116.05,34.16
Juniperus_californica,Juniperus,-116.0531,33.9989
Juniperus_californica,Juniperus,-116.0535,31.6314
Juniperus_californica,Juniperus,-116.066667,32.533333
Juniperus_californica,Juniperus,-116.08493,33.90155
Juniperus_californica,Juniperus,-116.11,32.40472
Juniperus_californica,Juniperus,-116.116667,31.866667
Juniperus_californica,Juniperus,-116.1333333,32.56666667
Juniperus_californica,Juniperus,-116.1444,32.62992
Juniperus_californica,Juniperus,-116.14829,32.33116
Juniperus_californica,Juniperus,-116.15258,32.72016
Juniperus_californica,Juniperus,-116.161344,32.471184
Juniperus_californica,Juniperus,-116.167,31.9167
Juniperus_californica,Juniperus,-116.171944,34.020833
Juniperus_californica,Juniperus,-116.175,31.625
Juniperus_californica,Juniperus,-116.187142,33.926484
Juniperus_californica,Juniperus,-116.18806,33.05917
Juniperus_californica,Juniperus,-116.2127,33.38275
Juniperus_californica,Juniperus,-116.223551,33.00473
Juniperus_californica,Juniperus,-116.230244,31.881359
Juniperus_californica,Juniperus,-116.2319,32.7116
Juniperus_californica,Juniperus,-116.2328,33.987
Juniperus_californica,Juniperus,-116.25,32.95
Juniperus_californica,Juniperus,-116.258,34.038
Juniperus_californica,Juniperus,-116.2598,33.48416
Juniperus_californica,Juniperus,-116.26431,33.15805
Juniperus_californica,Juniperus,-116.26613,34.09398
Juniperus_californica,Juniperus,-116.26894,32.75606
Juniperus_californica,Juniperus,-116.290408,31.344536
Juniperus_californica,Juniperus,-116.29738,31.98377
Juniperus_californica,Juniperus,-116.305388,35.045321
Juniperus_californica,Juniperus,-116.30727,33.04997
Juniperus_californica,Juniperus,-116.308333,31.908333
Juniperus_californica,Juniperus,-116.333333,32.536944
Juniperus_californica,Juniperus,-116.353474,34.082844
Juniperus_californica,Juniperus,-116.3654,33.08838
Juniperus_californica,Juniperus,-116.371055,32.88069
Juniperus_californica,Juniperus,-116.38528,33.56772
Juniperus_californica,Juniperus,-116.38574,33.18645
